Position_Power(dBm)
150.0000,-19.6850
300.0000,-19.7190
450.0000,-19.7060
600.0000,-19.7100
750.0000,-19.7180
900.0000,-19.6690
1050.0000,-19.7070
1200.0000,-19.6790
1350.0000,-19.6700
1500.0000,-19.6340
1650.0000,-19.6520
1800.0000,-19.6540
1950.0000,-19.6420
2100.0000,-19.4980
2250.0000,-19.3230
2400.0000,-19.1250
2550.0000,-18.5550
2700.0000,-17.9950
2850.0000,-17.4880
3000.0000,-17.0180
3150.0000,-16.4210
3300.0000,-16.0280
3450.0000,-15.9400
3600.0000,-15.7900
3750.0000,-15.7240
3900.0000,-15.6970
4050.0000,-15.6840
4200.0000,-15.7750
4350.0000,-15.7500
4500.0000,-15.7110
4650.0000,-15.6120
4800.0000,-15.6320
4950.0000,-15.6680
5100.0000,-15.6080
5250.0000,-15.7040
5400.0000,-15.6940
5550.0000,-15.7150
5700.0000,-15.6670
5850.0000,-15.6610
6000.0000,-15.5680
